name,experince,team_name,birth_day,player_id,season,team_name,lg_id,salary
Cory Joseph,14 years,Sacramento Kings,1991-08-20,josepco01,2019-20,Sacramento Kings,NBA,"$12,000,000"
Cory Joseph,14 years,Detroit Pistons,1991-08-20,josepco01,2020-21,Detroit Pistons,NBA,"$12,600,000"
Cory Joseph,14 years,Detroit Pistons,1991-08-20,josepco01,2021-22,Detroit Pistons,NBA,"$7,310,000"
Cory Joseph,14 years,Detroit Pistons,1991-08-20,josepco01,2022-23,Detroit Pistons,NBA,"$5,155,500"
Cory Joseph,14 years,Indiana Pacers,1991-08-20,josepco01,2023-24,Indiana Pacers,NBA,"$2,019,706"
Cory Joseph,14 years,Orlando Magic,1991-08-20,josepco01,2024-25,Orlando Magic,NBA,"$3,303,771"
Cory Joseph,14 years,(may be incomplete),1991-08-20,josepco01,Career,(may be incomplete),,"$77,572,118"
Mac McClung,3 years,Chicago Bulls,1999-01-06,mccluma01,2021-22,Chicago Bulls,NBA,"$106,352"
Mac McClung,3 years,Los Angeles Lakers,1999-01-06,mccluma01,2021-22,Los Angeles Lakers,NBA,< $Minimum
Mac McClung,3 years,Philadelphia 76ers,1999-01-06,mccluma01,2022-23,Philadelphia 76ers,NBA,(TW)
Mac McClung,3 years,Orlando Magic,1999-01-06,mccluma01,2024-25,Orlando Magic,NBA,(TW)
Mac McClung,3 years,(may be incomplete),1999-01-06,mccluma01,Career,(may be incomplete),,"$106,352"
Trevelin Queen,4 years,Houston Rockets,1997-02-25,queentr01,2021-22,Houston Rockets,NBA,< $Minimum
Trevelin Queen,4 years,Philadelphia 76ers,1997-02-25,queentr01,2022-23,Philadelphia 76ers,NBA,"$330,000"
Trevelin Queen,4 years,Indiana Pacers,1997-02-25,queentr01,2022-23,Indiana Pacers,NBA,(TW)
Trevelin Queen,4 years,Orlando Magic,1997-02-25,queentr01,2023-24,Orlando Magic,NBA,(TW)
Trevelin Queen,4 years,Orlando Magic,1997-02-25,queentr01,2024-25,Orlando Magic,NBA,(TW)
Trevelin Queen,4 years,(may be incomplete),1997-02-25,queentr01,Career,(may be incomplete),,"$330,000"
Jalen Suggs,4 years,Orlando Magic,2001-06-03,suggsja01,2021-22,Orlando Magic,NBA,"$6,592,920"
Jalen Suggs,4 years,Orlando Magic,2001-06-03,suggsja01,2022-23,Orlando Magic,NBA,"$6,922,320"
Jalen Suggs,4 years,Orlando Magic,2001-06-03,suggsja01,2023-24,Orlando Magic,NBA,"$7,252,080"
Jalen Suggs,4 years,Orlando Magic,2001-06-03,suggsja01,2024-25,Orlando Magic,NBA,"$9,188,385"
Jalen Suggs,4 years,(may be incomplete),2001-06-03,suggsja01,Career,(may be incomplete),,"$29,955,705"
Franz Wagner,4 years,Orlando Magic,2001-08-27,wagnefr01,2021-22,Orlando Magic,NBA,"$5,007,840"
Franz Wagner,4 years,Orlando Magic,2001-08-27,wagnefr01,2022-23,Orlando Magic,NBA,"$5,258,280"
Franz Wagner,4 years,Orlando Magic,2001-08-27,wagnefr01,2023-24,Orlando Magic,NBA,"$5,508,720"
Franz Wagner,4 years,Orlando Magic,2001-08-27,wagnefr01,2024-25,Orlando Magic,NBA,"$7,007,092"
Franz Wagner,4 years,(may be incomplete),2001-08-27,wagnefr01,Career,(may be incomplete),,"$22,781,932"
Moritz Wagner,7 years,Los Angeles Lakers,1997-04-26,wagnemo01,2018-19,Los Angeles Lakers,NBA,"$1,762,080"
Moritz Wagner,7 years,Washington Wizards,1997-04-26,wagnemo01,2019-20,Washington Wizards,NBA,"$2,063,520"
Moritz Wagner,7 years,Boston Celtics,1997-04-26,wagnemo01,2020-21,Boston Celtics,NBA,"$2,161,920"
Moritz Wagner,7 years,Orlando Magic,1997-04-26,wagnemo01,2020-21,Orlando Magic,NBA,"$221,995"
Moritz Wagner,7 years,Orlando Magic,1997-04-26,wagnemo01,2021-22,Orlando Magic,NBA,"$1,729,217"
Moritz Wagner,7 years,Orlando Magic,1997-04-26,wagnemo01,2022-23,Orlando Magic,NBA,"$1,878,720"
Moritz Wagner,7 years,Orlando Magic,1997-04-26,wagnemo01,2023-24,Orlando Magic,NBA,"$8,000,000"
Moritz Wagner,7 years,Orlando Magic,1997-04-26,wagnemo01,2024-25,Orlando Magic,NBA,"$11,000,000"
Moritz Wagner,7 years,(may be incomplete),1997-04-26,wagnemo01,Career,(may be incomplete),,"$28,817,452"
Bam Adebayo,8 years,Miami Heat,1997-07-18,adebaba01,2017-18,Miami Heat,NBA,"$2,490,360"
Bam Adebayo,8 years,Miami Heat,1997-07-18,adebaba01,2018-19,Miami Heat,NBA,"$2,955,840"
Bam Adebayo,8 years,Miami Heat,1997-07-18,adebaba01,2019-20,Miami Heat,NBA,"$3,454,080"
Bam Adebayo,8 years,Miami Heat,1997-07-18,adebaba01,2020-21,Miami Heat,NBA,"$5,115,492"
Bam Adebayo,8 years,Miami Heat,1997-07-18,adebaba01,2021-22,Miami Heat,NBA,"$28,103,550"
Bam Adebayo,8 years,Miami Heat,1997-07-18,adebaba01,2022-23,Miami Heat,NBA,"$30,351,780"
Bam Adebayo,8 years,Miami Heat,1997-07-18,adebaba01,2023-24,Miami Heat,NBA,"$32,600,060"
Bam Adebayo,8 years,Miami Heat,1997-07-18,adebaba01,2024-25,Miami Heat,NBA,"$34,848,340"
Bam Adebayo,8 years,(may be incomplete),1997-07-18,adebaba01,Career,(may be incomplete),,"$139,919,502"
Kyle Anderson,11 years,San Antonio Spurs,1993-09-20,anderky01,2014-15,San Antonio Spurs,NBA,"$1,093,680"
Kyle Anderson,11 years,San Antonio Spurs,1993-09-20,anderky01,2015-16,San Antonio Spurs,NBA,"$1,142,879"
Kyle Anderson,11 years,San Antonio Spurs,1993-09-20,anderky01,2016-17,San Antonio Spurs,NBA,"$1,192,080"
Kyle Anderson,11 years,San Antonio Spurs,1993-09-20,anderky01,2017-18,San Antonio Spurs,NBA,"$2,151,704"
Kyle Anderson,11 years,Memphis Grizzlies,1993-09-20,anderky01,2018-19,Memphis Grizzlies,NBA,"$8,641,000"
Kyle Anderson,11 years,Memphis Grizzlies,1993-09-20,anderky01,2019-20,Memphis Grizzlies,NBA,"$9,073,050"
Kyle Anderson,11 years,Memphis Grizzlies,1993-09-20,anderky01,2020-21,Memphis Grizzlies,NBA,"$9,505,100"
Kyle Anderson,11 years,Memphis Grizzlies,1993-09-20,anderky01,2021-22,Memphis Grizzlies,NBA,"$9,937,150"
Kyle Anderson,11 years,Minnesota Timberwolves,1993-09-20,anderky01,2022-23,Minnesota Timberwolves,NBA,"$8,780,488"
Kyle Anderson,11 years,Minnesota Timberwolves,1993-09-20,anderky01,2023-24,Minnesota Timberwolves,NBA,"$9,219,512"
Kyle Anderson,11 years,Miami Heat,1993-09-20,anderky01,2024-25,Miami Heat,NBA,"$8,780,488"
Kyle Anderson,11 years,(may be incomplete),1993-09-20,anderky01,Career,(may be incomplete),,"$69,517,131"
Thomas Bryant,8 years,Los Angeles Lakers,1997-07-31,bryanth01,2017-18,Los Angeles Lakers,NBA,"$815,615"
Thomas Bryant,8 years,Washington Wizards,1997-07-31,bryanth01,2018-19,Washington Wizards,NBA,"$1,378,242"
Thomas Bryant,8 years,Washington Wizards,1997-07-31,bryanth01,2019-20,Washington Wizards,NBA,"$8,000,000"
Thomas Bryant,8 years,Washington Wizards,1997-07-31,bryanth01,2020-21,Washington Wizards,NBA,"$8,333,333"
Thomas Bryant,8 years,Washington Wizards,1997-07-31,bryanth01,2021-22,Washington Wizards,NBA,"$8,666,667"
Thomas Bryant,8 years,Denver Nuggets,1997-07-31,bryanth01,2022-23,Denver Nuggets,NBA,"$1,836,090"
Thomas Bryant,8 years,Miami Heat,1997-07-31,bryanth01,2023-24,Miami Heat,NBA,"$2,528,233"
Thomas Bryant,8 years,Indiana Pacers,1997-07-31,bryanth01,2024-25,Indiana Pacers,NBA,"$2,087,519"
Thomas Bryant,8 years,(may be incomplete),1997-07-31,bryanth01,Career,(may be incomplete),,"$33,645,699"
Alec Burks,14 years,Utah Jazz,1991-07-20,burksal01,2011-12,Utah Jazz,NBA,"$2,020,200"
Alec Burks,14 years,Utah Jazz,1991-07-20,burksal01,2012-13,Utah Jazz,NBA,"$2,171,640"
Alec Burks,14 years,Utah Jazz,1991-07-20,burksal01,2013-14,Utah Jazz,NBA,"$2,202,000"
Alec Burks,14 years,Utah Jazz,1991-07-20,burksal01,2014-15,Utah Jazz,NBA,"$3,034,356"
Alec Burks,14 years,Utah Jazz,1991-07-20,burksal01,2015-16,Utah Jazz,NBA,"$9,213,484"
Alec Burks,14 years,Utah Jazz,1991-07-20,burksal01,2016-17,Utah Jazz,NBA,"$10,154,495"
Alec Burks,14 years,Utah Jazz,1991-07-20,burksal01,2017-18,Utah Jazz,NBA,"$10,845,506"
Alec Burks,14 years,Sacramento Kings,1991-07-20,burksal01,2018-19,Sacramento Kings,NBA,"$11,536,515"
Alec Burks,14 years,Philadelphia 76ers,1991-07-20,burksal01,2019-20,Philadelphia 76ers,NBA,"$2,320,044"
Alec Burks,14 years,New York Knicks,1991-07-20,burksal01,2020-21,New York Knicks,NBA,"$6,000,000"
Alec Burks,14 years,New York Knicks,1991-07-20,burksal01,2021-22,New York Knicks,NBA,"$9,536,000"
Alec Burks,14 years,Detroit Pistons,1991-07-20,burksal01,2022-23,Detroit Pistons,NBA,"$10,012,800"
Alec Burks,14 years,New York Knicks,1991-07-20,burksal01,2023-24,New York Knicks,NBA,"$10,489,600"
Alec Burks,14 years,Miami Heat,1991-07-20,burksal01,2024-25,Miami Heat,NBA,"$2,087,519"
Alec Burks,14 years,(may be incomplete),1991-07-20,burksal01,Career,(may be incomplete),,"$91,624,159"
Jimmy Butler,14 years,Chicago Bulls,1989-09-14,butleji01,2011-12,Chicago Bulls,NBA,"$1,020,960"
Jimmy Butler,14 years,Chicago Bulls,1989-09-14,butleji01,2012-13,Chicago Bulls,NBA,"$1,097,520"
Jimmy Butler,14 years,Chicago Bulls,1989-09-14,butleji01,2013-14,Chicago Bulls,NBA,"$1,112,880"
Jimmy Butler,14 years,Chicago Bulls,1989-09-14,butleji01,2014-15,Chicago Bulls,NBA,"$2,008,748"
Jimmy Butler,14 years,Chicago Bulls,1989-09-14,butleji01,2015-16,Chicago Bulls,NBA,"$15,260,000"
Jimmy Butler,14 years,Chicago Bulls,1989-09-14,butleji01,2016-17,Chicago Bulls,NBA,"$17,552,209"
Jimmy Butler,14 years,Minnesota Timberwolves,1989-09-14,butleji01,2017-18,Minnesota Timberwolves,NBA,"$19,301,070"
Jimmy Butler,14 years,Philadelphia 76ers,1989-09-14,butleji01,2018-19,Philadelphia 76ers,NBA,"$20,445,779"
Jimmy Butler,14 years,Miami Heat,1989-09-14,butleji01,2019-20,Miami Heat,NBA,"$32,742,000"
Jimmy Butler,14 years,Miami Heat,1989-09-14,butleji01,2020-21,Miami Heat,NBA,"$34,379,100"
Jimmy Butler,14 years,Miami Heat,1989-09-14,butleji01,2021-22,Miami Heat,NBA,"$36,016,200"
Jimmy Butler,14 years,Miami Heat,1989-09-14,butleji01,2022-23,Miami Heat,NBA,"$37,653,300"
Jimmy Butler,14 years,Miami Heat,1989-09-14,butleji01,2023-24,Miami Heat,NBA,"$45,183,960"
Jimmy Butler,14 years,Golden State Warriors,1989-09-14,butleji01,2024-25,Golden State Warriors,NBA,"$48,798,677"
Jimmy Butler,14 years,(may be incomplete),1989-09-14,butleji01,Career,(may be incomplete),,"$312,572,403"
Josh Christopher,3 years,Houston Rockets,2001-12-08,chrisjo01,2021-22,Houston Rockets,NBA,"$2,259,240"
Josh Christopher,3 years,Houston Rockets,2001-12-08,chrisjo01,2022-23,Houston Rockets,NBA,"$2,372,160"
Josh Christopher,3 years,Memphis Grizzlies,2001-12-08,chrisjo01,2023-24,Memphis Grizzlies,NBA,"$2,485,200"
Josh Christopher,3 years,Utah Jazz,2001-12-08,chrisjo01,2023-24,Utah Jazz,NBA,(TW)
Josh Christopher,3 years,Miami Heat,2001-12-08,chrisjo01,2024-25,Miami Heat,NBA,(TW)
Josh Christopher,3 years,(may be incomplete),2001-12-08,chrisjo01,Career,(may be incomplete),,"$7,116,600"
Tyler Herro,6 years,Miami Heat,2000-01-20,herroty01,2019-20,Miami Heat,NBA,"$3,640,200"
Tyler Herro,6 years,Miami Heat,2000-01-20,herroty01,2020-21,Miami Heat,NBA,"$3,822,240"
Tyler Herro,6 years,Miami Heat,2000-01-20,herroty01,2021-22,Miami Heat,NBA,"$4,004,280"
Tyler Herro,6 years,Miami Heat,2000-01-20,herroty01,2022-23,Miami Heat,NBA,"$5,722,116"
Tyler Herro,6 years,Miami Heat,2000-01-20,herroty01,2023-24,Miami Heat,NBA,"$27,000,000"
Tyler Herro,6 years,Miami Heat,2000-01-20,herroty01,2024-25,Miami Heat,NBA,"$29,000,000"
Tyler Herro,6 years,(may be incomplete),2000-01-20,herroty01,Career,(may be incomplete),,"$73,188,836"
Haywood Highsmith,5 years,Philadelphia 76ers,1996-12-09,highsha01,2018-19,Philadelphia 76ers,NBA,< $Minimum
Haywood Highsmith,5 years,Miami Heat,1996-12-09,highsha01,2021-22,Miami Heat,NBA,"$547,701"
Haywood Highsmith,5 years,Miami Heat,1996-12-09,highsha01,2022-23,Miami Heat,NBA,"$1,752,638"
Haywood Highsmith,5 years,Miami Heat,1996-12-09,highsha01,2023-24,Miami Heat,NBA,"$1,902,137"
Haywood Highsmith,5 years,Miami Heat,1996-12-09,highsha01,2024-25,Miami Heat,NBA,"$5,200,000"
Haywood Highsmith,5 years,(may be incomplete),1996-12-09,highsha01,Career,(may be incomplete),,"$9,402,476"
Jaime Jaquez Jr.,2 years,Miami Heat,2001-02-18,jaqueja01,2023-24,Miami Heat,NBA,"$3,510,600"
Jaime Jaquez Jr.,2 years,Miami Heat,2001-02-18,jaqueja01,2024-25,Miami Heat,NBA,"$3,685,800"
Jaime Jaquez Jr.,2 years,(may be incomplete),2001-02-18,jaqueja01,Career,(may be incomplete),,"$7,196,400"
Keshad Johnson,1 year,Miami Heat,2001-06-23,johnske10,2024-25,Miami Heat,NBA,"$724,883"
Keshad Johnson,1 year,Miami Heat,2001-06-23,johnske10,2024-25,Miami Heat,NBA,(TW)
Keshad Johnson,1 year,(may be incomplete),2001-06-23,johnske10,Career,(may be incomplete),,"$724,883"
Nikola Jović,3 years,Miami Heat,2003-06-09,jovicni01,2022-23,Miami Heat,NBA,"$2,239,920"
Nikola Jović,3 years,Miami Heat,2003-06-09,jovicni01,2023-24,Miami Heat,NBA,"$2,352,000"
Nikola Jović,3 years,Miami Heat,2003-06-09,jovicni01,2024-25,Miami Heat,NBA,"$2,464,200"
Nikola Jović,3 years,(may be incomplete),2003-06-09,jovicni01,Career,(may be incomplete),,"$7,056,120"
Pelle Larsson,1 year,Miami Heat,2001-02-23,larsspe01,2024-25,Miami Heat,NBA,"$1,157,153"
Pelle Larsson,1 year,(may be incomplete),2001-02-23,larsspe01,Career,(may be incomplete),,"$1,157,153"
Kevin Love,17 years,Minnesota Timberwolves,1988-09-07,loveke01,2008-09,Minnesota Timberwolves,NBA,"$3,163,680"
Kevin Love,17 years,Minnesota Timberwolves,1988-09-07,loveke01,2009-10,Minnesota Timberwolves,NBA,"$3,401,040"
Kevin Love,17 years,Minnesota Timberwolves,1988-09-07,loveke01,2010-11,Minnesota Timberwolves,NBA,"$3,638,280"
Kevin Love,17 years,Minnesota Timberwolves,1988-09-07,loveke01,2011-12,Minnesota Timberwolves,NBA,"$4,609,701"
Kevin Love,17 years,Minnesota Timberwolves,1988-09-07,loveke01,2012-13,Minnesota Timberwolves,NBA,"$13,668,750"
Kevin Love,17 years,Minnesota Timberwolves,1988-09-07,loveke01,2013-14,Minnesota Timberwolves,NBA,"$14,693,906"
Kevin Love,17 years,Cleveland Cavaliers,1988-09-07,loveke01,2014-15,Cleveland Cavaliers,NBA,"$15,719,062"
Kevin Love,17 years,Cleveland Cavaliers,1988-09-07,loveke01,2015-16,Cleveland Cavaliers,NBA,"$19,500,000"
Kevin Love,17 years,Cleveland Cavaliers,1988-09-07,loveke01,2016-17,Cleveland Cavaliers,NBA,"$21,165,675"
Kevin Love,17 years,Cleveland Cavaliers,1988-09-07,loveke01,2017-18,Cleveland Cavaliers,NBA,"$22,642,350"
Kevin Love,17 years,Cleveland Cavaliers,1988-09-07,loveke01,2018-19,Cleveland Cavaliers,NBA,"$24,119,025"
Kevin Love,17 years,Cleveland Cavaliers,1988-09-07,loveke01,2019-20,Cleveland Cavaliers,NBA,"$28,942,830"
Kevin Love,17 years,Cleveland Cavaliers,1988-09-07,loveke01,2020-21,Cleveland Cavaliers,NBA,"$31,258,256"
Kevin Love,17 years,Cleveland Cavaliers,1988-09-07,loveke01,2021-22,Cleveland Cavaliers,NBA,"$31,258,256"
Kevin Love,17 years,Cleveland Cavaliers,1988-09-07,loveke01,2022-23,Cleveland Cavaliers,NBA,"$27,442,830"
Kevin Love,17 years,Miami Heat,1988-09-07,loveke01,2022-23,Miami Heat,NBA,"$3,114,138"
Kevin Love,17 years,Miami Heat,1988-09-07,loveke01,2023-24,Miami Heat,NBA,"$3,835,738"
Kevin Love,17 years,Miami Heat,1988-09-07,loveke01,2024-25,Miami Heat,NBA,"$3,850,000"
Kevin Love,17 years,(may be incomplete),1988-09-07,loveke01,Career,(may be incomplete),,"$276,023,517"
Davion Mitchell,4 years,Sacramento Kings,1998-09-05,mitchda01,2021-22,Sacramento Kings,NBA,"$4,603,200"
Davion Mitchell,4 years,Sacramento Kings,1998-09-05,mitchda01,2022-23,Sacramento Kings,NBA,"$4,833,600"
Davion Mitchell,4 years,Sacramento Kings,1998-09-05,mitchda01,2023-24,Sacramento Kings,NBA,"$5,063,640"
Davion Mitchell,4 years,Miami Heat,1998-09-05,mitchda01,2024-25,Miami Heat,NBA,"$6,451,077"
Davion Mitchell,4 years,(may be incomplete),1998-09-05,mitchda01,Career,(may be incomplete),,"$20,951,517"
Josh Richardson,10 years,Miami Heat,1993-09-15,richajo01,2015-16,Miami Heat,NBA,"$525,093"
Josh Richardson,10 years,Miami Heat,1993-09-15,richajo01,2016-17,Miami Heat,NBA,"$874,636"
Josh Richardson,10 years,Miami Heat,1993-09-15,richajo01,2017-18,Miami Heat,NBA,"$1,471,382"
Josh Richardson,10 years,Miami Heat,1993-09-15,richajo01,2018-19,Miami Heat,NBA,"$9,367,200"
Josh Richardson,10 years,Philadelphia 76ers,1993-09-15,richajo01,2019-20,Philadelphia 76ers,NBA,"$10,116,576"
Josh Richardson,10 years,Dallas Mavericks,1993-09-15,richajo01,2020-21,Dallas Mavericks,NBA,"$10,865,952"
Josh Richardson,10 years,San Antonio Spurs,1993-09-15,richajo01,2021-22,San Antonio Spurs,NBA,"$11,615,328"
Josh Richardson,10 years,New Orleans Pelicans,1993-09-15,richajo01,2022-23,New Orleans Pelicans,NBA,"$12,196,094"
Josh Richardson,10 years,Miami Heat,1993-09-15,richajo01,2023-24,Miami Heat,NBA,"$2,891,467"
Josh Richardson,10 years,Utah Jazz,1993-09-15,richajo01,2024-25,Utah Jazz,NBA,"$3,051,153"
Josh Richardson,10 years,(may be incomplete),1993-09-15,richajo01,Career,(may be incomplete),,"$62,974,881"
Duncan Robinson,7 years,Miami Heat,1994-04-22,robindu01,2018-19,Miami Heat,NBA,"$9,474"
Duncan Robinson,7 years,Miami Heat,1994-04-22,robindu01,2019-20,Miami Heat,NBA,"$1,416,852"
Duncan Robinson,7 years,Miami Heat,1994-04-22,robindu01,2020-21,Miami Heat,NBA,"$1,663,861"
Duncan Robinson,7 years,Miami Heat,1994-04-22,robindu01,2021-22,Miami Heat,NBA,"$15,560,000"
Duncan Robinson,7 years,Miami Heat,1994-04-22,robindu01,2022-23,Miami Heat,NBA,"$16,902,000"
Duncan Robinson,7 years,Miami Heat,1994-04-22,robindu01,2023-24,Miami Heat,NBA,"$18,154,000"
Duncan Robinson,7 years,Miami Heat,1994-04-22,robindu01,2024-25,Miami Heat,NBA,"$19,406,000"
Duncan Robinson,7 years,(may be incomplete),1994-04-22,robindu01,Career,(may be incomplete),,"$73,112,187"
Terry Rozier,10 years,Boston Celtics,1994-03-17,roziete01,2015-16,Boston Celtics,NBA,"$1,824,360"
Terry Rozier,10 years,Boston Celtics,1994-03-17,roziete01,2016-17,Boston Celtics,NBA,"$1,906,440"
Terry Rozier,10 years,Boston Celtics,1994-03-17,roziete01,2017-18,Boston Celtics,NBA,"$1,988,520"
Terry Rozier,10 years,Boston Celtics,1994-03-17,roziete01,2018-19,Boston Celtics,NBA,"$3,050,390"
Terry Rozier,10 years,Charlotte Hornets,1994-03-17,roziete01,2019-20,Charlotte Hornets,NBA,"$19,894,737"
Terry Rozier,10 years,Charlotte Hornets,1994-03-17,roziete01,2020-21,Charlotte Hornets,NBA,"$18,900,000"
Terry Rozier,10 years,Charlotte Hornets,1994-03-17,roziete01,2021-22,Charlotte Hornets,NBA,"$17,905,263"
Terry Rozier,10 years,Charlotte Hornets,1994-03-17,roziete01,2022-23,Charlotte Hornets,NBA,"$21,486,316"
Terry Rozier,10 years,Miami Heat,1994-03-17,roziete01,2023-24,Miami Heat,NBA,"$23,205,221"
Terry Rozier,10 years,Miami Heat,1994-03-17,roziete01,2024-25,Miami Heat,NBA,"$24,924,126"
Terry Rozier,10 years,(may be incomplete),1994-03-17,roziete01,Career,(may be incomplete),,"$135,085,373"
Dru Smith,3 years,Brooklyn Nets,1997-12-30,smithdr01,2022-23,Brooklyn Nets,NBA,(TW)
Dru Smith,3 years,Miami Heat,1997-12-30,smithdr01,2022-23,Miami Heat,NBA,(TW)
Dru Smith,3 years,Miami Heat,1997-12-30,smithdr01,2022-23,Miami Heat,NBA,(TW)
Dru Smith,3 years,Miami Heat,1997-12-30,smithdr01,2023-24,Miami Heat,NBA,"$1,801,769"
Dru Smith,3 years,Miami Heat,1997-12-30,smithdr01,2024-25,Miami Heat,NBA,(TW)
Dru Smith,3 years,(may be incomplete),1997-12-30,smithdr01,Career,(may be incomplete),,"$1,801,769"
Isaiah Stevens,1 year,Miami Heat,2000-11-01,steveis01,2024-25,Miami Heat,NBA,(TW)
Isaiah Stevens,1 year,(may be incomplete),2000-11-01,steveis01,Career,(may be incomplete),,
Kel'el Ware,1 year,Miami Heat,2004-04-20,wareke01,2024-25,Miami Heat,NBA,"$4,231,800"
Kel'el Ware,1 year,(may be incomplete),2004-04-20,wareke01,Career,(may be incomplete),,"$4,231,800"
Andrew Wiggins,11 years,Minnesota Timberwolves,1995-02-23,wiggian01,2014-15,Minnesota Timberwolves,NBA,"$5,510,640"
Andrew Wiggins,11 years,Minnesota Timberwolves,1995-02-23,wiggian01,2015-16,Minnesota Timberwolves,NBA,"$5,758,680"
Andrew Wiggins,11 years,Minnesota Timberwolves,1995-02-23,wiggian01,2016-17,Minnesota Timberwolves,NBA,"$6,006,600"
Andrew Wiggins,11 years,Minnesota Timberwolves,1995-02-23,wiggian01,2017-18,Minnesota Timberwolves,NBA,"$7,574,322"
Andrew Wiggins,11 years,Minnesota Timberwolves,1995-02-23,wiggian01,2018-19,Minnesota Timberwolves,NBA,"$25,467,250"
Andrew Wiggins,11 years,Golden State Warriors,1995-02-23,wiggian01,2019-20,Golden State Warriors,NBA,"$27,504,630"
Andrew Wiggins,11 years,Golden State Warriors,1995-02-23,wiggian01,2020-21,Golden State Warriors,NBA,"$29,542,010"
Andrew Wiggins,11 years,Golden State Warriors,1995-02-23,wiggian01,2021-22,Golden State Warriors,NBA,"$31,579,390"
Andrew Wiggins,11 years,Golden State Warriors,1995-02-23,wiggian01,2022-23,Golden State Warriors,NBA,"$33,616,770"
Andrew Wiggins,11 years,Golden State Warriors,1995-02-23,wiggian01,2023-24,Golden State Warriors,NBA,"$24,330,357"
Andrew Wiggins,11 years,Miami Heat,1995-02-23,wiggian01,2024-25,Miami Heat,NBA,"$26,276,786"
Andrew Wiggins,11 years,(may be incomplete),1995-02-23,wiggian01,Career,(may be incomplete),,"$223,167,435"
LaMelo Ball,5 years,Charlotte Hornets,2001-08-22,ballla01,2020-21,Charlotte Hornets,NBA,"$7,839,960"
LaMelo Ball,5 years,Charlotte Hornets,2001-08-22,ballla01,2021-22,Charlotte Hornets,NBA,"$8,231,760"
LaMelo Ball,5 years,Charlotte Hornets,2001-08-22,ballla01,2022-23,Charlotte Hornets,NBA,"$8,623,920"
LaMelo Ball,5 years,Charlotte Hornets,2001-08-22,ballla01,2023-24,Charlotte Hornets,NBA,"$10,900,635"
LaMelo Ball,5 years,Charlotte Hornets,2001-08-22,ballla01,2024-25,Charlotte Hornets,NBA,"$35,147,000"
LaMelo Ball,5 years,(may be incomplete),2001-08-22,ballla01,Career,(may be incomplete),,"$70,743,275"
Damion Baugh,1 year,Charlotte Hornets,2000-08-03,baughda01,2024-25,Charlotte Hornets,NBA,(TW)
Damion Baugh,1 year,(may be incomplete),2000-08-03,baughda01,Career,(may be incomplete),,
Miles Bridges,6 years,Charlotte Hornets,1998-03-21,bridgmi02,2018-19,Charlotte Hornets,NBA,"$3,206,640"
Miles Bridges,6 years,Charlotte Hornets,1998-03-21,bridgmi02,2019-20,Charlotte Hornets,NBA,"$3,755,400"
Miles Bridges,6 years,Charlotte Hornets,1998-03-21,bridgmi02,2020-21,Charlotte Hornets,NBA,"$3,934,320"
Miles Bridges,6 years,Charlotte Hornets,1998-03-21,bridgmi02,2021-22,Charlotte Hornets,NBA,"$5,421,493"
Miles Bridges,6 years,Charlotte Hornets,1998-03-21,bridgmi02,2023-24,Charlotte Hornets,NBA,"$7,921,300"
Miles Bridges,6 years,Charlotte Hornets,1998-03-21,bridgmi02,2024-25,Charlotte Hornets,NBA,"$27,173,913"
Miles Bridges,6 years,(may be incomplete),1998-03-21,bridgmi02,Career,(may be incomplete),,"$51,413,066"
Seth Curry,11 years,Orlando Magic,1990-08-23,curryse01,2014-15,Orlando Magic,NBA,"$100,000"
Seth Curry,11 years,Phoenix Suns,1990-08-23,curryse01,2014-15,Phoenix Suns,NBA,"$48,028"
Seth Curry,11 years,Sacramento Kings,1990-08-23,curryse01,2015-16,Sacramento Kings,NBA,"$947,276"
Seth Curry,11 years,Dallas Mavericks,1990-08-23,curryse01,2016-17,Dallas Mavericks,NBA,"$2,898,000"
Seth Curry,11 years,Dallas Mavericks,1990-08-23,curryse01,2017-18,Dallas Mavericks,NBA,"$3,028,410"
Seth Curry,11 years,Portland Trail Blazers,1990-08-23,curryse01,2018-19,Portland Trail Blazers,NBA,"$2,795,000"
Seth Curry,11 years,Dallas Mavericks,1990-08-23,curryse01,2019-20,Dallas Mavericks,NBA,"$7,461,380"
Seth Curry,11 years,Philadelphia 76ers,1990-08-23,curryse01,2020-21,Philadelphia 76ers,NBA,"$7,834,449"
Seth Curry,11 years,Brooklyn Nets,1990-08-23,curryse01,2021-22,Brooklyn Nets,NBA,"$8,207,518"
Seth Curry,11 years,Brooklyn Nets,1990-08-23,curryse01,2022-23,Brooklyn Nets,NBA,"$8,496,653"
Seth Curry,11 years,Charlotte Hornets,1990-08-23,curryse01,2023-24,Charlotte Hornets,NBA,"$4,000,000"
Seth Curry,11 years,Charlotte Hornets,1990-08-23,curryse01,2024-25,Charlotte Hornets,NBA,"$2,087,519"
Seth Curry,11 years,(may be incomplete),1990-08-23,curryse01,Career,(may be incomplete),,"$47,904,233"
Moussa Diabaté,3 years,Los Angeles Clippers,2002-01-21,diabamo01,2022-23,Los Angeles Clippers,NBA,(TW)
Moussa Diabaté,3 years,Los Angeles Clippers,2002-01-21,diabamo01,2023-24,Los Angeles Clippers,NBA,(TW)
Moussa Diabaté,3 years,Charlotte Hornets,2002-01-21,diabamo01,2024-25,Charlotte Hornets,NBA,"$957,763"
